,Load (kWh),Grid supply (kWh),Spot Price (Euro/kWh),Wind (kWh),Solar (kWh),Battery (kWh),Battery2 (kWh),Battery3 (kWh),Battery4 (kWh),Battery5 (kWh),Battery6 (kWh)
2024-09-01 01:00:00,116.8,-0.0,0.05457,6.8,-0.0,200.0,200.0,295.56822300000056,800.0,800.0,800.0
2024-09-01 02:00:00,145.8,-0.0,0.05457,5.6,-0.0,200.0,200.0,200.0,752.2726547770008,800.0,800.0
2024-09-01 03:00:00,155.3,-0.0,0.054509999999999996,1.4,-0.0,200.0,200.0,200.0,595.4203821222238,800.0,800.0
2024-09-01 04:00:00,120.3,-0.0,0.0544,3.2,-0.0,200.0,200.0,200.0,475.52496174010173,800.0,800.0
2024-09-01 05:00:00,152.0,-0.0,0.0541,5.6,-0.0,200.0,200.0,200.0,326.4494367783617,800.0,800.0
2024-09-01 06:00:00,2981.6,1657.0770126584164,0.05324,0.6,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-09-01 07:00:00,2798.0,2557.2860420539987,0.048490000000000005,8.0,233.913957946,200.0,200.0,200.0,200.0,200.0,200.0
2024-09-01 08:00:00,2899.4,2900.199999999999,0.03871,0.4,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-09-01 09:00:00,2802.2,2795.3999999999987,0.01491,8.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-09-01 10:00:00,2702.6,2554.8262961559985,0.0048200000000000005,12.8,136.173703844,200.0,200.0,200.0,200.0,200.0,200.0
2024-09-01 11:00:00,2996.3,3569.505205424885,0.00023,23.6,79.5017438604,200.0,200.0,200.0,200.0,275.1069492852854,800.0
2024-09-01 12:00:00,2795.9,5000.0,0.00023,11.6,711.068157664,800.0,800.0,800.0,800.0,800.0,800.0
2024-09-01 13:00:00,2696.2,2412.366774650001,0.0016,9.2,279.43322535,800.0,800.0,800.0,800.0,800.0,800.0
2024-09-01 14:00:00,2854.7,2475.292557018001,0.01427,14.0,370.207442982,800.0,800.0,800.0,800.0,800.0,800.0
2024-09-01 15:00:00,1796.7,1741.0231230069999,0.0273,-0.0,60.476876993,800.0,800.0,800.0,800.0,800.0,800.0
2024-09-01 16:00:00,1904.5,1759.4725155409997,0.044899999999999995,-0.0,149.827484459,800.0,800.0,800.0,800.0,800.0,800.0
2024-09-01 17:00:00,1401.8,1405.5999999999997,0.053520000000000005,1.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-09-01 18:00:00,1196.2,-0.0,0.054229999999999993,-0.0,-0.0,200.0,200.0,799.0000000000002,800.0,800.0,800.0
2024-09-01 19:00:00,1199.2,-0.0,0.054759999999999996,-0.0,-0.0,200.0,200.0,200.0,200.0,796.2010000000002,800.0
2024-09-01 20:00:00,1499.9,299.29520099999974,0.05422,6.8,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-09-01 21:00:00,1600.9,1590.5000000000005,0.052219999999999996,11.6,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-09-01 22:00:00,1204.1,4794.9,0.04819,10.4,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
