,Load (kWh),Grid supply (kWh),Spot Price (Euro/kWh),Rain Power (kWh),Battery (kWh),Battery2 (kWh),Battery3 (kWh),Battery4 (kWh),Battery5 (kWh),Battery6 (kWh)
2025-12-20 23:00:00,148.2178053,-0.0,0.046490000000000004,7.24724,200.0,200.0,200.0,200.0,200.0,496.68883378098803
2025-12-21 00:00:00,120.536338,-0.0,0.04632,1.11496,200.0,200.0,200.0,200.0,200.0,375.7707669472071
2025-12-21 01:00:00,115.4382319,-0.0,0.04622,-0.0,200.0,200.0,200.0,200.0,200.0,258.95676428025996
2025-12-21 02:00:00,153.9188257,96.22101818402024,0.045939999999999995,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-12-21 03:00:00,161.3689145,156.9941144999999,0.04592,5.5748,200.0,200.0,200.0,200.0,200.0,200.0
2025-12-21 04:00:00,118.6716216,119.87162159999993,0.045899999999999996,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-12-21 05:00:00,154.6549184,3755.8549184000003,0.045939999999999995,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-12-21 06:00:00,1976.277527,182.4268943673669,0.046049999999999994,-0.0,200.0,200.0,201.34936736736722,800.0,800.0,800.0
2025-12-21 07:00:00,1798.348018,-0.0,0.04611,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-12-21 08:00:00,1900.288426,1901.4884260000003,0.04611,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-12-21 09:00:00,1795.951007,1797.1510070000002,0.045939999999999995,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-12-21 10:00:00,1703.363943,1704.5639430000003,0.045939999999999995,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-12-21 11:00:00,1995.295553,1996.4955530000002,0.04579,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-12-21 12:00:00,1803.771928,5000.0,0.04549,-0.0,395.0280719999999,800.0,800.0,800.0,800.0,800.0
2025-12-21 13:00:00,1699.404583,-0.0,0.045590000000000006,-0.0,200.0,200.0,200.0,491.2284609280001,800.0,800.0
2025-12-21 14:00:00,1848.558189,360.02095653292787,0.04562,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-12-21 15:00:00,796.7243737,797.9243737000002,0.04546,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-12-21 16:00:00,901.355117,902.5551170000001,0.04537,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-12-21 17:00:00,800.6745369,801.8745369000003,0.0451,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-12-21 18:00:00,98.88935394,100.08935393999994,0.04474,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-12-21 19:00:00,204.3590529,205.55905289999993,0.044469999999999996,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-12-21 20:00:00,96.42291012,761.7002548782389,0.04424,-0.0,200.0,200.0,200.0,200.0,264.0773447582386,800.0
2025-12-21 21:00:00,153.8589924,-0.0,0.04436,-0.0,200.0,200.0,200.0,200.0,200.0,708.3542750134804
2025-12-21 22:00:00,118.1095241,-0.0,0.044469999999999996,-0.0,200.0,200.0,200.0,200.0,200.0,588.5363966384671
2025-12-21 23:00:00,148.2178053,-0.0,0.04521,-0.0,200.0,200.0,200.0,200.0,200.0,438.73005494182866
2025-12-22 00:00:00,120.536338,-0.0,0.04511,-0.0,200.0,200.0,200.0,200.0,200.0,316.75498688688685
2025-12-22 01:00:00,115.4382319,-0.0,0.04486,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-12-22 02:00:00,153.9188257,155.11882569999995,0.04438,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-12-22 03:00:00,161.3689145,162.56891449999992,0.04432,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-12-22 04:00:00,118.6716216,119.87162159999993,0.043429999999999996,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-12-22 05:00:00,154.6549184,2535.6602166642297,0.04327,-0.0,200.0,200.0,779.8052982642299,800.0,800.0,800.0
2025-12-22 06:00:00,1976.277527,-0.0,0.04342,-0.0,200.0,200.0,200.0,200.0,200.0,599.9479659659656
2025-12-22 07:00:00,1798.348018,5000.0,0.043340000000000004,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-12-22 08:00:00,1900.288426,1812.0165743615744,0.04463,-0.0,706.9281483615746,800.0,800.0,800.0,800.0,800.0
2025-12-22 09:00:00,1795.951007,-0.0,0.04507,-0.0,200.0,200.0,200.0,706.2702132132133,800.0,800.0
2025-12-22 10:00:00,1703.363943,-0.0,0.04513,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-12-22 11:00:00,1995.295553,1996.4955530000002,0.04118,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-12-22 12:00:00,1803.771928,5000.0,0.03875,2.22992,397.25799199999966,800.0,800.0,800.0,800.0,800.0
