,Load (kWh),Grid supply (kWh),Spot Price (Euro/kWh),Solar (kWh),Battery (kWh),Battery2 (kWh),Battery3 (kWh),Battery4 (kWh),Battery5 (kWh),Battery6 (kWh)
2024-02-17 02:00:00,145.8,150.59999999999974,0.0503,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-17 03:00:00,155.3,160.09999999999974,0.05136,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-17 04:00:00,120.3,125.09999999999972,0.05288,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-17 05:00:00,152.0,156.79999999999973,0.053759999999999995,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-17 06:00:00,2981.6,2986.4000000000005,0.05414,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-17 07:00:00,2798.0,2802.800000000001,0.055600000000000004,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-17 08:00:00,2899.4,2904.2000000000007,0.058929999999999996,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-17 09:00:00,2802.2,-0.0,0.061329999999999996,-0.0,200.0,200.0,200.0,200.0,393.0000000000002,800.0
2024-02-17 10:00:00,2702.6,1845.8128948080996,0.060090000000000005,65.7801051919,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-17 11:00:00,2996.3,2417.548909740999,0.05881,579.951090259,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-17 12:00:00,2795.9,2797.099999999999,0.05645,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-17 13:00:00,2696.2,5000.0,0.054759999999999996,-0.0,200.0,200.0,702.6000000000004,800.0,800.0,800.0
2024-02-17 14:00:00,2854.7,3588.559176386,0.05645,567.043423614,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-17 15:00:00,1796.7,1424.4727666699998,0.05907,377.02723333,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-17 16:00:00,1904.5,1789.4824319299996,0.05978,119.81756807,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-17 17:00:00,1401.8,1406.5999999999997,0.06369,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-17 18:00:00,1196.2,-0.0,0.1023,-0.0,200.0,200.0,799.0000000000002,800.0,800.0,800.0
2024-02-17 19:00:00,1199.2,-0.0,0.08665,-0.0,200.0,200.0,200.0,200.0,796.2010000000002,800.0
2024-02-17 20:00:00,1499.9,306.09520099999975,0.07759,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-17 21:00:00,1600.9,1602.1000000000004,0.06701,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-17 22:00:00,1204.1,1205.3000000000002,0.061189999999999994,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-17 23:00:00,1498.2,1499.4000000000003,0.05911,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-18 00:00:00,120.5,121.69999999999993,0.05744,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-18 01:00:00,115.4,116.59999999999994,0.053439999999999994,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-18 02:00:00,153.9,155.09999999999994,0.05139,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-18 03:00:00,161.4,162.59999999999994,0.050320000000000004,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-18 04:00:00,118.7,119.89999999999993,0.04937,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-18 05:00:00,154.7,155.89999999999992,0.048920000000000005,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-18 06:00:00,1976.3,3778.8013013013006,0.0474,-0.0,200.0,200.0,201.3013013013012,800.0,800.0,800.0
2024-02-18 07:00:00,1798.3,-0.0,0.04897,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-18 08:00:00,1900.3,1901.5000000000002,0.04728,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-18 09:00:00,1796.0,1797.2000000000003,0.04499,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-18 10:00:00,1703.4,5000.0,0.043859999999999996,-0.0,495.3999999999997,800.0,800.0,800.0,800.0,800.0
2024-02-18 11:00:00,1995.3,2304.3954,0.04423,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-18 12:00:00,1803.8,1808.5999999999997,0.045219999999999996,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-18 13:00:00,1699.4,1704.1999999999998,0.047490000000000004,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-18 14:00:00,1848.6,1713.4329573234154,0.050159999999999996,-0.0,660.0329573234158,800.0,800.0,800.0,800.0,800.0
2024-02-18 15:00:00,796.7,-0.0,0.05178,-0.0,200.0,458.67292436609245,800.0,800.0,800.0,800.0
2024-02-18 16:00:00,901.4,-0.0,0.053630000000000004,-0.0,200.0,200.0,200.0,753.4142514417266,800.0,800.0
2024-02-18 17:00:00,800.7,-0.0,0.06559000000000001,-0.0,200.0,200.0,200.0,200.0,549.7608371902847,800.0
2024-02-18 18:00:00,98.9,-0.0,0.07138,-0.0,200.0,200.0,200.0,200.0,448.71107635309454,800.0
2024-02-18 19:00:00,204.4,-0.0,0.0684,-0.0,200.0,200.0,200.0,200.0,242.2623652767415,800.0
2024-02-18 20:00:00,96.4,-0.0,0.06264,-0.0,200.0,200.0,200.0,200.0,200.0,744.0201029114647
2024-02-18 21:00:00,153.9,-0.0,0.05781,-0.0,200.0,200.0,200.0,200.0,200.0,588.3760828085532
2024-02-18 22:00:00,118.1,-0.0,0.05559,-0.0,200.0,200.0,200.0,200.0,200.0,468.68770672574465
2024-02-18 23:00:00,148.2,-0.0,0.05244,-0.0,200.0,200.0,200.0,200.0,200.0,319.01901901901897
2024-02-19 00:00:00,117.7,-0.0,0.05143,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-19 01:00:00,116.8,117.99999999999993,0.04992,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-19 02:00:00,145.8,146.99999999999994,0.048,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-19 03:00:00,155.3,3756.5,0.04668,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-19 04:00:00,120.3,125.09999999999972,0.04827,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-19 05:00:00,152.0,156.79999999999973,0.05157,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-19 06:00:00,2981.6,2986.4000000000005,0.05905,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-19 07:00:00,2798.0,2106.3035035035036,0.07679000000000001,-0.0,200.0,703.503503503503,800.0,800.0,800.0,800.0
2024-02-19 08:00:00,2899.4,-0.0,0.08141,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-19 09:00:00,2802.2,2803.3999999999987,0.07286,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-19 10:00:00,2702.6,2703.799999999999,0.06909,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-19 11:00:00,2996.3,2997.499999999999,0.06701,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-19 12:00:00,2795.9,4095.798698698698,0.060469999999999996,-0.0,200.0,200.0,200.0,298.69869869869854,800.0,800.0
2024-02-19 13:00:00,2696.2,5000.0,0.05827,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-19 14:00:00,2854.7,2859.500000000001,0.06191,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-19 15:00:00,1796.7,1331.7381944449999,0.06466,469.761805555,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-19 16:00:00,1904.5,1909.2999999999997,0.06762,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-19 17:00:00,1401.8,208.00300460620747,0.07418000000000001,-0.0,200.0,201.40300460620784,800.0,800.0,800.0,800.0
2024-02-19 18:00:00,1196.2,-0.0,0.09481,-0.0,200.0,200.0,200.0,201.6016016016017,800.0,800.0
2024-02-19 19:00:00,1199.2,-0.0,0.07765999999999999,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-19 20:00:00,1499.9,1501.1000000000004,0.060759999999999995,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-19 21:00:00,1600.9,1602.1000000000004,0.05615,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-19 22:00:00,1204.1,1205.3000000000002,0.05347,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-19 23:00:00,1498.2,1618.4190190190193,0.052700000000000004,-0.0,200.0,200.0,200.0,200.0,200.0,319.01901901901897
2024-02-20 00:00:00,117.7,-0.0,0.053520000000000005,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-20 01:00:00,116.8,117.99999999999993,0.05258,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-20 02:00:00,145.8,146.99999999999994,0.05223,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-20 03:00:00,155.3,156.49999999999994,0.05182,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-20 04:00:00,120.3,3721.5,0.05135,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-20 05:00:00,152.0,156.79999999999973,0.05235,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-20 06:00:00,2981.6,2986.4000000000005,0.05993,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-20 07:00:00,2798.0,2106.3035035035036,0.08566,-0.0,200.0,703.503503503503,800.0,800.0,800.0,800.0
2024-02-20 08:00:00,2899.4,-0.0,0.08703,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-20 09:00:00,2802.2,2803.3999999999987,0.07626999999999999,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-20 10:00:00,2702.6,2703.799999999999,0.06781000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-20 11:00:00,2996.3,2997.499999999999,0.05912,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-20 12:00:00,2795.9,2797.099999999999,0.053520000000000005,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-20 13:00:00,2696.2,5000.0,0.05142,-0.0,200.0,200.0,702.6000000000004,800.0,800.0,800.0
2024-02-20 14:00:00,2854.7,4155.6026,0.051789999999999996,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-20 15:00:00,1796.7,1801.4999999999998,0.054810000000000005,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-20 16:00:00,1904.5,913.5028013999984,0.05593,-0.0,200.0,404.2028013999986,800.0,800.0,800.0,800.0
2024-02-20 17:00:00,1401.8,-0.0,0.06677,-0.0,200.0,200.0,200.0,200.0,798.5985985985988,800.0
2024-02-20 18:00:00,1196.2,-0.0,0.06553,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-20 19:00:00,1199.2,1200.4000000000003,0.05565,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-20 20:00:00,1499.9,1501.1000000000004,0.05257,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-20 21:00:00,1600.9,1602.1000000000004,0.05154,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-20 22:00:00,1204.1,1205.3000000000002,0.05053,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-20 23:00:00,1498.2,1499.4000000000003,0.05013,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-21 00:00:00,117.7,118.89999999999993,0.04858,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-21 01:00:00,116.8,117.99999999999993,0.04696,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-21 02:00:00,145.8,146.99999999999994,0.04684000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-21 03:00:00,155.3,156.49999999999994,0.044770000000000004,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-21 04:00:00,120.3,3721.5,0.04466,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-21 05:00:00,152.0,156.79999999999973,0.047420000000000004,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-21 06:00:00,2981.6,2986.4000000000005,0.04932,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-21 07:00:00,2798.0,2802.800000000001,0.05339,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-21 08:00:00,2899.4,2832.1997868150006,0.055299999999999995,72.000213185,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-21 09:00:00,2802.2,-0.0,0.05618,403.619919217,200.0,200.0,200.0,200.0,796.6199192170006,800.0
2024-02-21 10:00:00,2702.6,859.5182996822161,0.055560000000000005,648.85840102,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-21 11:00:00,2996.3,2997.499999999999,0.05535,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-21 12:00:00,2795.9,2797.099999999999,0.05174,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-21 13:00:00,2696.2,5000.0,0.04999,-0.0,200.0,200.0,702.6000000000004,800.0,800.0,800.0
2024-02-21 14:00:00,2854.7,953.9008982982973,0.05162,-0.0,200.0,200.0,200.0,200.0,200.0,598.2982982982982
2024-02-21 15:00:00,1796.7,5000.0,0.05064,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-21 16:00:00,1904.5,913.5028013999984,0.05282,-0.0,200.0,404.2028013999986,800.0,800.0,800.0,800.0
2024-02-21 17:00:00,1401.8,-0.0,0.055740000000000005,-0.0,200.0,200.0,200.0,200.0,798.5985985985988,800.0
2024-02-21 18:00:00,1196.2,-0.0,0.05485,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-21 19:00:00,1199.2,1200.4000000000003,0.05268,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-21 20:00:00,1499.9,1501.1000000000004,0.049479999999999996,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-21 21:00:00,1600.9,1602.1000000000004,0.04736,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-21 22:00:00,1204.1,1205.3000000000002,0.04436,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-21 23:00:00,1498.2,1499.4000000000003,0.0426,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-22 00:00:00,120.5,121.69999999999993,0.03868,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-22 01:00:00,115.4,3716.6000000000004,0.03344,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-22 02:00:00,153.9,158.69999999999973,0.03755,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-22 03:00:00,161.4,166.19999999999973,0.03866,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-22 04:00:00,118.7,123.49999999999973,0.044109999999999996,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-22 05:00:00,154.7,159.49999999999972,0.04808,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-22 06:00:00,1976.3,1981.0999999999997,0.05098,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-22 07:00:00,1798.3,1803.0999999999997,0.056960000000000004,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-22 08:00:00,1900.3,-0.0,0.07929,-0.0,200.0,200.0,200.0,694.9000000000003,800.0,800.0
2024-02-22 09:00:00,1796.0,103.99489999999952,0.07163,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-22 10:00:00,1703.4,1704.6000000000004,0.06720999999999999,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-22 11:00:00,1995.3,1996.5000000000002,0.0653,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-22 12:00:00,1803.8,1745.0152945508003,0.05785,59.9847054492,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-22 13:00:00,1699.4,1700.6000000000004,0.055799999999999995,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-22 14:00:00,1848.6,1849.8000000000002,0.054770000000000006,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-22 15:00:00,796.7,797.9000000000003,0.05403,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-22 16:00:00,901.4,902.6000000000001,0.05356,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-22 17:00:00,800.7,801.9000000000003,0.05328,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-22 18:00:00,98.9,100.09999999999994,0.05241,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-22 19:00:00,204.4,205.59999999999994,0.04942,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-22 20:00:00,96.4,97.59999999999994,0.047619999999999996,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-22 21:00:00,153.9,155.09999999999994,0.045399999999999996,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-22 22:00:00,118.1,119.29999999999993,0.04399,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-22 23:00:00,148.2,149.39999999999992,0.042159999999999996,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-23 00:00:00,117.7,118.89999999999993,0.04126,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-23 01:00:00,116.8,117.99999999999993,0.040670000000000005,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-23 02:00:00,145.8,146.99999999999994,0.04032,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-23 03:00:00,155.3,3756.5,0.04,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-23 04:00:00,120.3,125.09999999999972,0.04034,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-23 05:00:00,152.0,156.79999999999973,0.0412,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-23 06:00:00,2981.6,2986.4000000000005,0.045899999999999996,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-23 07:00:00,2798.0,2802.800000000001,0.04955,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-23 08:00:00,2899.4,-0.0,0.05196,-0.0,200.0,200.0,200.0,200.0,295.8000000000004,800.0
2024-02-23 09:00:00,2802.2,2108.295799999999,0.0505,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-23 10:00:00,2702.6,2703.799999999999,0.04725,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-23 11:00:00,2996.3,2997.499999999999,0.04518,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-23 12:00:00,2795.9,5000.0,0.04345,-0.0,200.0,200.0,602.9000000000001,800.0,800.0,800.0
2024-02-23 13:00:00,2696.2,4096.7029,0.043859999999999996,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-23 14:00:00,2854.7,2859.500000000001,0.04591,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-23 15:00:00,1796.7,1801.4999999999998,0.04815,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-23 16:00:00,1904.5,1909.2999999999997,0.04999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-23 17:00:00,1401.8,208.00300460620747,0.05328,-0.0,200.0,201.40300460620784,800.0,800.0,800.0,800.0
2024-02-23 18:00:00,1196.2,-0.0,0.05465999999999999,-0.0,200.0,200.0,200.0,201.6016016016017,800.0,800.0
2024-02-23 19:00:00,1199.2,-0.0,0.05361,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-23 20:00:00,1499.9,1501.1000000000004,0.053219999999999996,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-23 21:00:00,1600.9,2808.606506506506,0.05316,-0.0,200.0,200.0,200.0,206.50650650650647,800.0,800.0
2024-02-23 22:00:00,1204.1,-0.0,0.05328,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-23 23:00:00,1498.2,1884.097256963818,0.05325,-0.0,200.0,200.0,200.0,200.0,200.0,584.6972569638177
2024-02-24 00:00:00,117.7,-0.0,0.05397,-0.0,200.0,200.0,200.0,200.0,200.0,465.4125597068539
2024-02-24 01:00:00,116.8,-0.0,0.053520000000000005,-0.0,200.0,200.0,200.0,200.0,200.0,347.1471471471471
2024-02-24 02:00:00,145.8,-0.0,0.05348,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-24 03:00:00,155.3,3756.5,0.05343,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-24 04:00:00,120.3,125.09999999999972,0.05349,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-24 05:00:00,152.0,-0.0,0.05392,-0.0,643.2000000000003,800.0,800.0,800.0,800.0,800.0
2024-02-24 06:00:00,2981.6,3143.0432,0.053950000000000005,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-24 07:00:00,2798.0,2019.3091518744748,0.05461,-0.0,200.0,616.5091518744744,800.0,800.0,800.0,800.0
2024-02-24 08:00:00,2899.4,-0.0,0.054689999999999996,86.9073572774,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-24 09:00:00,2802.2,2378.168947843999,0.05266,425.231052156,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-24 10:00:00,2702.6,2035.4609690669988,0.04999,668.339030933,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-24 11:00:00,2996.3,2997.499999999999,0.04761,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-24 12:00:00,2795.9,3106.2882078315715,0.045200000000000004,151.635531741,200.0,200.0,200.0,200.0,200.0,660.8237395725723
2024-02-24 13:00:00,2696.2,5000.0,0.04338,837.037084167,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-24 14:00:00,2854.7,2859.500000000001,0.04628,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-24 15:00:00,1796.7,1801.4999999999998,0.04914,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-24 16:00:00,1904.5,1909.2999999999997,0.0517,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-24 17:00:00,1401.8,208.00300460620747,0.05658,-0.0,200.0,201.40300460620784,800.0,800.0,800.0,800.0
2024-02-24 18:00:00,1196.2,-0.0,0.07282999999999999,-0.0,200.0,200.0,200.0,201.6016016016017,800.0,800.0
2024-02-24 19:00:00,1199.2,-0.0,0.05898,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-24 20:00:00,1499.9,1501.1000000000004,0.05603,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-24 21:00:00,1600.9,1602.1000000000004,0.054990000000000004,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-24 22:00:00,1204.1,1304.7994994994992,0.053219999999999996,-0.0,200.0,200.0,200.0,200.0,200.0,299.4994994994991
2024-02-24 23:00:00,1498.2,5000.0,0.05185,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-25 00:00:00,1504.6,-0.0,0.054700000000000006,-0.0,200.0,200.0,490.60000000000036,800.0,800.0,800.0
2024-02-25 01:00:00,1398.6,-0.0,0.05372,-0.0,200.0,200.0,200.0,200.0,288.70940000000047,800.0
2024-02-25 02:00:00,1496.2,809.3793093999998,0.05367,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-25 03:00:00,1602.9,5000.0,0.05319,-0.0,595.8999999999996,800.0,800.0,800.0,800.0,800.0
2024-02-25 04:00:00,1798.9,-0.0,0.05348,-0.0,200.0,200.0,200.0,592.4040999999997,800.0,800.0
2024-02-25 05:00:00,1996.8,4007.1883041,0.05336,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-25 06:00:00,2984.8,2989.6000000000013,0.054950000000000006,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-25 07:00:00,2800.3,2805.1000000000013,0.055450000000000006,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-25 08:00:00,2904.6,2115.8064064064065,0.05687,-0.0,200.0,606.406406406406,800.0,800.0,800.0,800.0
2024-02-25 09:00:00,2802.4,-0.0,0.05808,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-25 10:00:00,2703.2,2704.3999999999987,0.055020000000000006,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-25 11:00:00,3003.5,3004.699999999999,0.052899999999999996,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-25 12:00:00,2796.1,4102.805505505505,0.04981,-0.0,200.0,200.0,200.0,305.50550550550554,800.0,800.0
2024-02-25 13:00:00,2703.0,5000.0,0.04822,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-25 14:00:00,2847.3,2852.1000000000013,0.05117,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-25 15:00:00,2800.3,2805.1000000000013,0.053439999999999994,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-25 16:00:00,2899.6,2904.4000000000005,0.05899,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-25 17:00:00,2395.2,1005.405405405405,0.07964,-0.0,200.0,200.0,605.4054054054048,800.0,800.0,800.0
2024-02-25 18:00:00,2202.0,-0.0,0.09079000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-25 19:00:00,2195.3,2196.499999999999,0.07317,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-25 20:00:00,1699.8,1701.0000000000002,0.06365,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-25 21:00:00,1797.7,1798.9000000000003,0.05935,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-25 22:00:00,1801.5,1802.7000000000003,0.055979999999999995,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-25 23:00:00,2004.5,2124.719019019018,0.05525,-0.0,200.0,200.0,200.0,200.0,200.0,319.01901901901897
2024-02-26 00:00:00,117.7,-0.0,0.055979999999999995,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-26 01:00:00,116.8,117.99999999999993,0.055,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-26 02:00:00,145.8,146.99999999999994,0.053869999999999994,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-26 03:00:00,155.3,3756.5,0.0503,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-26 04:00:00,120.3,125.09999999999972,0.05175,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-26 05:00:00,152.0,156.79999999999973,0.05493,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-26 06:00:00,2981.6,2986.4000000000005,0.055119999999999995,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-26 07:00:00,2798.0,2802.800000000001,0.06509999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-02-26 08:00:00,2899.4,-0.0,0.07923000000000001,-0.0,200.0,200.0,200.0,200.0,295.8000000000004,800.0
2024-02-26 09:00:00,2802.2,2108.295799999999,0.07154,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-26 10:00:00,2702.6,2703.799999999999,0.06459000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-02-26 11:00:00,2996.3,2997.499999999999,0.06252,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
