,Load (kWh),Grid supply (kWh),Spot Price (Euro/kWh),Battery (kWh),Battery2 (kWh),Battery3 (kWh),Battery4 (kWh),Battery5 (kWh),Battery6 (kWh)
2024-04-03 04:00:00,120.3,125.09999999999972,0.05507,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-03 05:00:00,152.0,156.79999999999973,0.056659999999999995,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-03 06:00:00,2981.6,2986.4000000000005,0.09659000000000001,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-03 07:00:00,2798.0,-0.0,0.11428,200.0,200.0,200.0,200.0,397.20000000000005,800.0
2024-04-03 08:00:00,2899.4,4910.403406206206,0.09795000000000001,200.0,606.2062062062059,800.0,800.0,800.0,800.0
2024-04-03 09:00:00,2802.2,-0.0,0.10391,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-03 10:00:00,2702.6,2703.799999999999,0.08799,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-03 11:00:00,2996.3,2997.499999999999,0.07622,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-03 12:00:00,2795.9,2797.099999999999,0.06798,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-03 13:00:00,2696.2,2697.3999999999987,0.05994,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-03 14:00:00,2854.7,5000.0,0.05707,200.0,200.0,544.1000000000004,800.0,800.0,800.0
2024-04-03 15:00:00,1796.7,3255.9440999999997,0.05901,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-03 16:00:00,1904.5,1909.2999999999997,0.059340000000000004,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-03 17:00:00,1401.8,-0.0,0.06297,200.0,200.0,593.4000000000003,800.0,800.0,800.0
2024-04-03 18:00:00,1196.2,-0.0,0.06423000000000001,200.0,200.0,200.0,200.0,593.8066000000003,800.0
2024-04-03 19:00:00,1199.2,207.5872065999996,0.06153,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-03 20:00:00,1499.9,1501.1000000000004,0.05846,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-03 21:00:00,1600.9,1602.1000000000004,0.05767,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-03 22:00:00,1204.1,1205.3000000000002,0.05533,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-03 23:00:00,1498.2,1499.4000000000003,0.054520000000000006,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-04 00:00:00,117.7,118.89999999999993,0.05201,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-04 01:00:00,116.8,3718.0,0.05017,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-04 02:00:00,145.8,150.59999999999974,0.05157,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-04 03:00:00,155.3,160.09999999999974,0.05194,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-04 04:00:00,120.3,125.09999999999972,0.054079999999999996,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-04 05:00:00,152.0,156.79999999999973,0.057210000000000004,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-04 06:00:00,2981.6,2986.4000000000005,0.06357,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-04 07:00:00,2798.0,-0.0,0.07315,200.0,200.0,200.0,200.0,397.20000000000005,800.0
2024-04-04 08:00:00,2899.4,2104.197199999999,0.06971,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-04 09:00:00,2802.2,2803.3999999999987,0.06717000000000001,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-04 10:00:00,2702.6,2703.799999999999,0.06123,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-04 11:00:00,2996.3,2997.499999999999,0.0574,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-04 12:00:00,2795.9,2797.099999999999,0.05622,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-04 13:00:00,2696.2,5000.0,0.055490000000000005,200.0,200.0,702.6000000000004,800.0,800.0,800.0
2024-04-04 14:00:00,2854.7,4155.6026,0.056170000000000005,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-04 15:00:00,1796.7,1801.4999999999998,0.05708,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-04 16:00:00,1904.5,1909.2999999999997,0.06517,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-04 17:00:00,1401.8,-0.0,0.07302,200.0,200.0,593.4000000000003,800.0,800.0,800.0
2024-04-04 18:00:00,1196.2,-0.0,0.08785,200.0,200.0,200.0,200.0,593.8066000000003,800.0
2024-04-04 19:00:00,1199.2,207.5872065999996,0.06778,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-04 20:00:00,1499.9,1501.1000000000004,0.05994,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-04 21:00:00,1600.9,1602.1000000000004,0.057210000000000004,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-04 22:00:00,1204.1,1205.3000000000002,0.056,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-04 23:00:00,1498.2,1499.4000000000003,0.05285,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-05 00:00:00,117.7,118.89999999999993,0.0512,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-05 01:00:00,116.8,117.99999999999993,0.04995,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-05 02:00:00,145.8,146.99999999999994,0.04934,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-05 03:00:00,155.3,3756.5,0.04893,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-05 04:00:00,120.3,125.09999999999972,0.05092,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-05 05:00:00,152.0,156.79999999999973,0.053259999999999995,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-05 06:00:00,2981.6,2986.4000000000005,0.05692,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-05 07:00:00,2798.0,-0.0,0.061270000000000005,200.0,200.0,200.0,200.0,397.20000000000005,800.0
2024-04-05 08:00:00,2899.4,2104.197199999999,0.05996,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-05 09:00:00,2802.2,2803.3999999999987,0.052700000000000004,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-05 10:00:00,2702.6,2703.799999999999,0.048960000000000004,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-05 11:00:00,2996.3,2997.499999999999,0.045759999999999995,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-05 12:00:00,2795.9,2797.099999999999,0.041229999999999996,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-05 13:00:00,2696.2,2697.3999999999987,0.03707,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-05 14:00:00,2854.7,3254.1982982982972,0.02422,200.0,200.0,200.0,200.0,200.0,598.2982982982982
2024-04-05 15:00:00,1796.7,5000.0,0.023579999999999997,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-05 16:00:00,1904.5,1909.2999999999997,0.039990000000000005,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-05 17:00:00,1401.8,1406.5999999999997,0.04965,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-05 18:00:00,1196.2,-0.0,0.053399999999999996,200.0,200.0,799.0000000000002,800.0,800.0,800.0
2024-04-05 19:00:00,1199.2,-0.0,0.05392,200.0,200.0,200.0,200.0,796.2010000000002,800.0
2024-04-05 20:00:00,1499.9,306.09520099999975,0.053399999999999996,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-05 21:00:00,1600.9,1602.1000000000004,0.05273,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-05 22:00:00,1204.1,1205.3000000000002,0.05068,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-05 23:00:00,1498.2,1499.4000000000003,0.046259999999999996,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-06 00:00:00,1504.6,5000.0,0.045079999999999995,694.1999999999998,800.0,800.0,800.0,800.0,800.0
2024-04-06 01:00:00,1398.6,1509.0942,0.04531,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-06 02:00:00,1496.2,1500.9999999999998,0.046090000000000006,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-06 03:00:00,1602.9,1607.6999999999998,0.04751,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-06 04:00:00,1798.9,1803.6999999999998,0.04825,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-06 05:00:00,1996.8,2001.5999999999997,0.04994,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-06 06:00:00,2984.8,-0.0,0.05126,200.0,200.0,200.0,200.0,210.39999999999986,800.0
2024-04-06 07:00:00,2800.3,2191.7104,0.05023,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-06 08:00:00,2904.6,2905.799999999999,0.047310000000000005,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-06 09:00:00,2802.4,5000.0,0.039119999999999995,200.0,200.0,596.4000000000001,800.0,800.0,800.0
2024-04-06 10:00:00,2703.2,510.1963999999998,0.039990000000000005,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-06 11:00:00,3003.5,3004.699999999999,0.039549999999999995,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-06 12:00:00,2796.1,2797.299999999999,0.037840000000000006,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-06 13:00:00,2703.0,2704.199999999999,0.033549999999999996,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-06 14:00:00,2847.3,4251.4029029029025,0.028149999999999998,200.0,200.0,200.0,402.9029029029031,800.0,800.0
2024-04-06 15:00:00,2800.3,5000.0,0.015,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-06 16:00:00,2899.6,2904.4000000000005,0.04226,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-06 17:00:00,2395.2,2400.000000000001,0.046939999999999996,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-06 18:00:00,2202.0,-0.0,0.05096,200.0,200.0,200.0,393.2000000000003,800.0,800.0
2024-04-06 19:00:00,2195.3,804.6931999999999,0.04828,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-06 20:00:00,1699.8,1701.0000000000002,0.045020000000000004,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-06 21:00:00,1797.7,1798.9000000000003,0.04083,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-06 22:00:00,1801.5,1802.7000000000003,0.026010000000000002,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-06 23:00:00,2004.5,2005.7000000000003,0.011300000000000001,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-07 00:00:00,117.7,118.89999999999993,0.0001,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-07 01:00:00,116.8,117.99999999999993,0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-07 02:00:00,145.8,146.99999999999994,0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-07 03:00:00,155.3,156.49999999999994,0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-07 04:00:00,120.3,121.49999999999993,0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-07 05:00:00,152.0,153.19999999999993,0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-07 06:00:00,2981.6,2982.799999999999,0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-07 07:00:00,2798.0,2799.199999999999,0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-07 08:00:00,2899.4,2900.599999999999,-1e-05,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-07 09:00:00,2802.2,2803.3999999999987,-0.00016,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-07 10:00:00,2702.6,2703.799999999999,-0.0030099999999999997,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-07 11:00:00,2996.3,2997.499999999999,-0.0039900000000000005,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-07 12:00:00,2795.9,4095.798698698698,-0.006549999999999999,200.0,200.0,200.0,298.69869869869854,800.0,800.0
2024-04-07 13:00:00,2696.2,5000.0,-0.01,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-07 14:00:00,2854.7,2859.500000000001,-0.00504,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-07 15:00:00,1796.7,1801.4999999999998,-0.00016,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-07 16:00:00,1904.5,1909.2999999999997,0.00675,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-07 17:00:00,1401.8,1406.5999999999997,0.03890999999999999,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-07 18:00:00,1196.2,306.708310913516,0.046119999999999994,200.0,505.7083109135162,800.0,800.0,800.0,800.0
2024-04-07 19:00:00,1199.2,-0.0,0.04779,200.0,200.0,200.0,502.60260260260276,800.0,800.0
2024-04-07 20:00:00,1499.9,-0.0,0.04821,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-07 21:00:00,1600.9,1602.1000000000004,0.045689999999999995,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-07 22:00:00,1204.1,1205.3000000000002,0.04403,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-07 23:00:00,1498.2,1499.4000000000003,0.042570000000000004,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-08 00:00:00,120.5,121.69999999999993,0.04075,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-08 01:00:00,115.4,3716.6000000000004,0.04033,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-08 02:00:00,153.9,158.69999999999973,0.04312,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-08 03:00:00,161.4,166.19999999999973,0.045020000000000004,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-08 04:00:00,118.7,123.49999999999973,0.046200000000000005,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-08 05:00:00,154.7,159.49999999999972,0.04904,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-08 06:00:00,1976.3,1981.0999999999997,0.05162,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-08 07:00:00,1798.3,-0.0,0.054729999999999994,200.0,200.0,200.0,796.9000000000003,800.0,800.0
2024-04-08 08:00:00,1900.3,106.39689999999956,0.0535,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-08 09:00:00,1796.0,1797.2000000000003,0.05246,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-08 10:00:00,1703.4,1704.6000000000004,0.05201,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-08 11:00:00,1995.3,1996.5000000000002,0.0517,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-08 12:00:00,1803.8,1805.0000000000002,0.0517,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-08 13:00:00,1699.4,1700.6000000000004,0.0517,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-08 14:00:00,1848.6,5000.0,0.05151,350.19999999999965,800.0,800.0,800.0,800.0,800.0
2024-04-08 15:00:00,796.7,38.94705781116312,0.0517,200.0,200.0,788.096857811163,800.0,800.0,800.0
2024-04-08 16:00:00,901.4,-0.0,0.05305,200.0,200.0,200.0,483.10876095335203,800.0,800.0
2024-04-08 17:00:00,800.7,-0.0,0.053810000000000004,200.0,200.0,200.0,200.0,279.72565219239857,800.0
2024-04-08 18:00:00,98.9,-0.0,0.0575,200.0,200.0,200.0,200.0,200.0,778.9459265402063
2024-04-08 19:00:00,204.4,-0.0,0.05831,200.0,200.0,200.0,200.0,200.0,572.7669806136661
2024-04-08 20:00:00,96.4,-0.0,0.05468,200.0,200.0,200.0,200.0,200.0,474.7942136330524
2024-04-08 21:00:00,153.9,-0.0,0.0533,200.0,200.0,200.0,200.0,200.0,319.41941941941934
2024-04-08 22:00:00,118.1,-0.0,0.05224,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-08 23:00:00,148.2,149.39999999999992,0.05065,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-09 00:00:00,1504.6,1505.8000000000002,0.05027,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-09 01:00:00,1398.6,1399.8000000000002,0.04996,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-09 02:00:00,1496.2,1701.704304304305,0.04956,200.0,200.0,200.0,200.0,200.0,404.30430430430465
2024-04-09 03:00:00,1602.9,5000.0,0.04936,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-09 04:00:00,1798.9,1803.6999999999998,0.04982,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-09 05:00:00,1996.8,2001.5999999999997,0.05536,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-09 06:00:00,2984.8,-0.0,0.08593,200.0,200.0,200.0,200.0,210.39999999999986,800.0
2024-04-09 07:00:00,2800.3,2191.7104,0.07731,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-09 08:00:00,2904.6,2905.799999999999,0.06578,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-09 09:00:00,2802.4,2803.599999999999,0.05048,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-09 10:00:00,2703.2,2704.3999999999987,0.04507,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-09 11:00:00,3003.5,3004.699999999999,0.03753,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-09 12:00:00,2796.1,4102.805505505505,0.01502,200.0,200.0,200.0,305.50550550550554,800.0,800.0
2024-04-09 13:00:00,2703.0,5000.0,0.01409,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-09 14:00:00,2847.3,2852.1000000000013,0.02671,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-09 15:00:00,2800.3,2805.1000000000013,0.03972,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-09 16:00:00,2899.6,2904.4000000000005,0.048369999999999996,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-09 17:00:00,2395.2,-0.0,0.0506,200.0,200.0,200.0,200.0,800.0000000000005,800.0
2024-04-09 18:00:00,2202.0,3203.0986986986973,0.04883,200.0,200.0,598.6986986986984,800.0,800.0,800.0
2024-04-09 19:00:00,2195.3,-0.0,0.04933,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-09 20:00:00,1699.8,1701.0000000000002,0.04822,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-09 21:00:00,1797.7,1798.9000000000003,0.04548,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-09 22:00:00,1801.5,1802.7000000000003,0.03787,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-09 23:00:00,2004.5,2005.7000000000003,0.02121,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-10 00:00:00,1504.6,1505.8000000000002,0.0052699999999999995,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-10 01:00:00,1398.6,4999.799999999999,0.00515,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-10 02:00:00,1496.2,1500.9999999999998,0.009210000000000001,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-10 03:00:00,1602.9,1607.6999999999998,0.02549,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-10 04:00:00,1798.9,1803.6999999999998,0.037950000000000005,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-10 05:00:00,1996.8,2001.5999999999997,0.04107,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-10 06:00:00,2984.8,2989.6000000000013,0.04174,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-10 07:00:00,2800.3,-0.0,0.04304,200.0,200.0,200.0,200.0,394.89999999999986,800.0
2024-04-10 08:00:00,2904.6,2111.694899999999,0.04272,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-10 09:00:00,2802.4,2803.599999999999,0.04272,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-10 10:00:00,2703.2,2704.3999999999987,0.04104,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-10 11:00:00,3003.5,3004.699999999999,0.03641,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-10 12:00:00,2796.1,4102.805505505505,0.02476,200.0,200.0,200.0,305.50550550550554,800.0,800.0
2024-04-10 13:00:00,2703.0,5000.0,0.0075899999999999995,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-10 14:00:00,2847.3,2852.1000000000013,0.02528,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-10 15:00:00,2800.3,2805.1000000000013,0.03908,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-10 16:00:00,2899.6,2904.4000000000005,0.04597,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-10 17:00:00,2395.2,2400.000000000001,0.0501,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-10 18:00:00,2202.0,2206.800000000001,0.07891,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-10 19:00:00,2195.3,-0.0,0.1411,200.0,200.0,200.0,399.9000000000001,800.0,800.0
2024-04-10 20:00:00,1699.8,302.49989999999974,0.08995,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-10 21:00:00,1797.7,1798.9000000000003,0.049659999999999996,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-10 22:00:00,1801.5,1802.7000000000003,0.04722,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-10 23:00:00,2004.5,2005.7000000000003,0.04244,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-11 00:00:00,117.7,118.89999999999993,0.03575,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-11 01:00:00,116.8,117.99999999999993,0.024460000000000003,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-11 02:00:00,145.8,146.99999999999994,0.01249,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-11 03:00:00,155.3,3756.5,0.01249,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-11 04:00:00,120.3,125.09999999999972,0.0206,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-11 05:00:00,152.0,156.79999999999973,0.037590000000000005,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-11 06:00:00,2981.6,2188.4020020020016,0.04106,200.0,602.0020020020019,800.0,800.0,800.0,800.0
2024-04-11 07:00:00,2798.0,-0.0,0.04155,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-11 08:00:00,2899.4,2900.599999999999,0.04028,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-11 09:00:00,2802.2,5000.0,0.03890999999999999,200.0,200.0,596.6000000000004,800.0,800.0,800.0
2024-04-11 10:00:00,2702.6,509.3965999999991,0.03909000000000001,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-11 11:00:00,2996.3,5000.0,0.03878,200.0,200.0,402.4999999999996,800.0,800.0,800.0
2024-04-11 12:00:00,2795.9,4396.6025,0.039020000000000006,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-11 13:00:00,2696.2,2701.000000000001,0.03968,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-11 14:00:00,2854.7,2859.500000000001,0.04147,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-11 15:00:00,1796.7,1801.4999999999998,0.04244,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-11 16:00:00,1904.5,1909.2999999999997,0.04561,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-11 17:00:00,1401.8,1406.5999999999997,0.04754,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-11 18:00:00,1196.2,1200.9999999999998,0.04893,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-11 19:00:00,1199.2,-0.0,0.0586,200.0,200.0,796.0000000000002,800.0,800.0,800.0
2024-04-11 20:00:00,1499.9,-0.0,0.05981,200.0,200.0,200.0,200.0,492.50400000000013,800.0
2024-04-11 21:00:00,1600.9,710.4885040000001,0.0586,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-11 22:00:00,1204.1,1205.3000000000002,0.054520000000000006,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-11 23:00:00,1498.2,1499.4000000000003,0.04554,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-12 00:00:00,117.7,118.89999999999993,0.04357,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-12 01:00:00,116.8,117.99999999999993,0.042,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-12 02:00:00,145.8,146.99999999999994,0.04082,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-12 03:00:00,155.3,156.49999999999994,0.039979999999999995,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-12 04:00:00,120.3,3721.5,0.04,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-12 05:00:00,152.0,156.79999999999973,0.04129,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-12 06:00:00,2981.6,2986.4000000000005,0.04721,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-12 07:00:00,2798.0,-0.0,0.06409000000000001,200.0,200.0,200.0,200.0,397.20000000000005,800.0
2024-04-12 08:00:00,2899.4,2104.197199999999,0.061869999999999994,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-12 09:00:00,2802.2,2803.3999999999987,0.042159999999999996,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-12 10:00:00,2702.6,2703.799999999999,0.02574,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-12 11:00:00,2996.3,2997.499999999999,0.00461,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-12 12:00:00,2795.9,5000.0,-8e-05,200.0,200.0,602.9000000000001,800.0,800.0,800.0
2024-04-12 13:00:00,2696.2,4096.7029,1e-05,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-12 14:00:00,2854.7,2859.500000000001,0.00043,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-12 15:00:00,1796.7,1801.4999999999998,0.02732,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-12 16:00:00,1904.5,1909.2999999999997,0.0394,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-12 17:00:00,1401.8,1406.5999999999997,0.04354,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-12 18:00:00,1196.2,306.708310913516,0.04555,200.0,505.7083109135162,800.0,800.0,800.0,800.0
2024-04-12 19:00:00,1199.2,-0.0,0.04809,200.0,200.0,200.0,502.60260260260276,800.0,800.0
2024-04-12 20:00:00,1499.9,-0.0,0.04574,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-12 21:00:00,1600.9,1602.1000000000004,0.04456,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-12 22:00:00,1204.1,1205.3000000000002,0.04285,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-12 23:00:00,1498.2,1499.4000000000003,0.03415,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-13 00:00:00,120.5,121.69999999999993,0.025920000000000002,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-13 01:00:00,115.4,116.59999999999994,0.01936,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-13 02:00:00,153.9,155.09999999999994,0.01753,200.0,200.0,200.0,200.0,200.0,200.0
2024-04-13 03:00:00,161.4,3762.6000000000004,0.01746,800.0,800.0,800.0,800.0,800.0,800.0
2024-04-13 04:00:00,118.7,-0.0,0.023309999999999997,676.5000000000002,800.0,800.0,800.0,800.0,800.0
2024-04-13 05:00:00,154.7,-0.0,0.027829999999999997,517.1235000000004,800.0,800.0,800.0,800.0,800.0
2024-04-13 06:00:00,1976.3,2263.6936234999994,0.02216,800.0,800.0,800.0,800.0,800.0,800.0
