Navn,Stasjon,Tid(norsk normaltid),Nedbør (1 t),rain_production
Karmøy - Storasund,SN47262,09.08.2024 05:00,0.8,1769.7777777777778
Karmøy - Storasund,SN47262,09.08.2024 06:00,2.0,4424.444444444443
Karmøy - Storasund,SN47262,09.08.2024 07:00,2.8,6194.222222222221
Karmøy - Storasund,SN47262,09.08.2024 08:00,3.2,7079.111111111111
Karmøy - Storasund,SN47262,09.08.2024 09:00,1.1,2433.4444444444443
Karmøy - Storasund,SN47262,09.08.2024 10:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,09.08.2024 11:00,0.0,0.0
Karmøy - Storasund,SN47262,09.08.2024 12:00,0.5,1106.1111111111109
Karmøy - Storasund,SN47262,09.08.2024 13:00,0.0,0.0
Karmøy - Storasund,SN47262,09.08.2024 14:00,0.0,0.0
Karmøy - Storasund,SN47262,09.08.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,09.08.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,09.08.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,09.08.2024 18:00,1.0,2212.2222222222217
Karmøy - Storasund,SN47262,09.08.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,09.08.2024 20:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,09.08.2024 21:00,0.3,663.6666666666665
Karmøy - Storasund,SN47262,09.08.2024 22:00,1.2,2654.666666666666
Karmøy - Storasund,SN47262,09.08.2024 23:00,2.5,5530.555555555555
Karmøy - Storasund,SN47262,10.08.2024 00:00,0.4,884.8888888888889
Karmøy - Storasund,SN47262,10.08.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,10.08.2024 02:00,1.0,2212.2222222222217
Karmøy - Storasund,SN47262,10.08.2024 03:00,3.1,6857.888888888888
Karmøy - Storasund,SN47262,10.08.2024 04:00,0.8,1769.7777777777778
Karmøy - Storasund,SN47262,10.08.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,10.08.2024 06:00,0.0,0.0
Karmøy - Storasund,SN47262,10.08.2024 07:00,0.0,0.0
Karmøy - Storasund,SN47262,10.08.2024 08:00,0.3,663.6666666666665
Karmøy - Storasund,SN47262,10.08.2024 09:00,0.0,0.0
Karmøy - Storasund,SN47262,10.08.2024 10:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,10.08.2024 11:00,0.3,663.6666666666665
Karmøy - Storasund,SN47262,10.08.2024 12:00,1.1,2433.4444444444443
Karmøy - Storasund,SN47262,10.08.2024 13:00,0.0,0.0
Karmøy - Storasund,SN47262,10.08.2024 14:00,0.0,0.0
Karmøy - Storasund,SN47262,10.08.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,10.08.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,10.08.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,10.08.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,10.08.2024 19:00,1.3,2875.888888888889
Karmøy - Storasund,SN47262,10.08.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,10.08.2024 21:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,10.08.2024 22:00,1.5,3318.3333333333335
Karmøy - Storasund,SN47262,10.08.2024 23:00,1.0,2212.2222222222217
Karmøy - Storasund,SN47262,11.08.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,11.08.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,11.08.2024 02:00,0.0,0.0
Karmøy - Storasund,SN47262,11.08.2024 03:00,0.0,0.0
Karmøy - Storasund,SN47262,11.08.2024 04:00,0.0,0.0
Karmøy - Storasund,SN47262,11.08.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,11.08.2024 06:00,0.0,0.0
Karmøy - Storasund,SN47262,11.08.2024 07:00,0.0,0.0
Karmøy - Storasund,SN47262,11.08.2024 08:00,0.0,0.0
Karmøy - Storasund,SN47262,11.08.2024 09:00,0.0,0.0
Karmøy - Storasund,SN47262,11.08.2024 10:00,0.0,0.0
Karmøy - Storasund,SN47262,11.08.2024 11:00,0.0,0.0
Karmøy - Storasund,SN47262,11.08.2024 12:00,0.0,0.0
Karmøy - Storasund,SN47262,11.08.2024 13:00,0.0,0.0
Karmøy - Storasund,SN47262,11.08.2024 14:00,0.0,0.0
Karmøy - Storasund,SN47262,11.08.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,11.08.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,11.08.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,11.08.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,11.08.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,11.08.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,11.08.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,11.08.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,11.08.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,12.08.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,12.08.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,12.08.2024 02:00,0.0,0.0
Karmøy - Storasund,SN47262,12.08.2024 03:00,0.0,0.0
Karmøy - Storasund,SN47262,12.08.2024 04:00,0.0,0.0
Karmøy - Storasund,SN47262,12.08.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,12.08.2024 06:00,0.0,0.0
Karmøy - Storasund,SN47262,12.08.2024 07:00,0.0,0.0
Karmøy - Storasund,SN47262,12.08.2024 08:00,0.0,0.0
Karmøy - Storasund,SN47262,12.08.2024 09:00,0.0,0.0
Karmøy - Storasund,SN47262,12.08.2024 10:00,0.0,0.0
Karmøy - Storasund,SN47262,12.08.2024 11:00,0.0,0.0
Karmøy - Storasund,SN47262,12.08.2024 12:00,0.0,0.0
Karmøy - Storasund,SN47262,12.08.2024 13:00,0.0,0.0
Karmøy - Storasund,SN47262,12.08.2024 14:00,0.0,0.0
Karmøy - Storasund,SN47262,12.08.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,12.08.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,12.08.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,12.08.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,12.08.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,12.08.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,12.08.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,12.08.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,12.08.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,13.08.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,13.08.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,13.08.2024 02:00,0.0,0.0
Karmøy - Storasund,SN47262,13.08.2024 03:00,0.0,0.0
Karmøy - Storasund,SN47262,13.08.2024 04:00,0.0,0.0
Karmøy - Storasund,SN47262,13.08.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,13.08.2024 06:00,0.0,0.0
Karmøy - Storasund,SN47262,13.08.2024 07:00,0.0,0.0
Karmøy - Storasund,SN47262,13.08.2024 08:00,0.0,0.0
Karmøy - Storasund,SN47262,13.08.2024 09:00,0.0,0.0
Karmøy - Storasund,SN47262,13.08.2024 10:00,0.0,0.0
Karmøy - Storasund,SN47262,13.08.2024 11:00,0.0,0.0
Karmøy - Storasund,SN47262,13.08.2024 12:00,0.0,0.0
Karmøy - Storasund,SN47262,13.08.2024 13:00,0.0,0.0
Karmøy - Storasund,SN47262,13.08.2024 14:00,0.0,0.0
Karmøy - Storasund,SN47262,13.08.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,13.08.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,13.08.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,13.08.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,13.08.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,13.08.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,13.08.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,13.08.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,13.08.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,14.08.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,14.08.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,14.08.2024 02:00,0.0,0.0
Karmøy - Storasund,SN47262,14.08.2024 03:00,0.0,0.0
Karmøy - Storasund,SN47262,14.08.2024 04:00,0.0,0.0
Karmøy - Storasund,SN47262,14.08.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,14.08.2024 06:00,0.0,0.0
Karmøy - Storasund,SN47262,14.08.2024 07:00,0.0,0.0
Karmøy - Storasund,SN47262,14.08.2024 08:00,0.0,0.0
Karmøy - Storasund,SN47262,14.08.2024 09:00,0.0,0.0
Karmøy - Storasund,SN47262,14.08.2024 10:00,0.0,0.0
Karmøy - Storasund,SN47262,14.08.2024 11:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,14.08.2024 12:00,0.4,884.8888888888889
Karmøy - Storasund,SN47262,14.08.2024 13:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,14.08.2024 14:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,14.08.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,14.08.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,14.08.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,14.08.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,14.08.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,14.08.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,14.08.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,14.08.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,14.08.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,15.08.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,15.08.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,15.08.2024 02:00,0.0,0.0
Karmøy - Storasund,SN47262,15.08.2024 03:00,0.0,0.0
Karmøy - Storasund,SN47262,15.08.2024 04:00,0.0,0.0
Karmøy - Storasund,SN47262,15.08.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,15.08.2024 06:00,0.0,0.0
Karmøy - Storasund,SN47262,15.08.2024 07:00,0.0,0.0
Karmøy - Storasund,SN47262,15.08.2024 08:00,0.0,0.0
Karmøy - Storasund,SN47262,15.08.2024 09:00,0.0,0.0
Karmøy - Storasund,SN47262,15.08.2024 10:00,0.0,0.0
Karmøy - Storasund,SN47262,15.08.2024 11:00,0.6,1327.333333333333
Karmøy - Storasund,SN47262,15.08.2024 12:00,0.6,1327.333333333333
Karmøy - Storasund,SN47262,15.08.2024 13:00,1.7,3760.777777777777
Karmøy - Storasund,SN47262,15.08.2024 14:00,1.0,2212.2222222222217
Karmøy - Storasund,SN47262,15.08.2024 15:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,15.08.2024 16:00,2.2,4866.888888888889
Karmøy - Storasund,SN47262,15.08.2024 17:00,2.7,5973.0
Karmøy - Storasund,SN47262,15.08.2024 18:00,3.0,6636.666666666667
Karmøy - Storasund,SN47262,15.08.2024 19:00,4.1,9070.11111111111
Karmøy - Storasund,SN47262,15.08.2024 20:00,4.3,9512.555555555555
Karmøy - Storasund,SN47262,15.08.2024 21:00,1.1,2433.4444444444443
Karmøy - Storasund,SN47262,15.08.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,15.08.2024 23:00,0.5,1106.1111111111109
Karmøy - Storasund,SN47262,16.08.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,16.08.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,16.08.2024 02:00,0.0,0.0
Karmøy - Storasund,SN47262,16.08.2024 03:00,0.0,0.0
Karmøy - Storasund,SN47262,16.08.2024 04:00,0.0,0.0
Karmøy - Storasund,SN47262,16.08.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,16.08.2024 06:00,0.0,0.0
Karmøy - Storasund,SN47262,16.08.2024 07:00,0.0,0.0
Karmøy - Storasund,SN47262,16.08.2024 08:00,1.0,2212.2222222222217
Karmøy - Storasund,SN47262,16.08.2024 09:00,0.0,0.0
Karmøy - Storasund,SN47262,16.08.2024 10:00,0.0,0.0
Karmøy - Storasund,SN47262,16.08.2024 11:00,0.0,0.0
Karmøy - Storasund,SN47262,16.08.2024 12:00,1.9,4203.222222222222
Karmøy - Storasund,SN47262,16.08.2024 13:00,3.6,7963.999999999999
Karmøy - Storasund,SN47262,16.08.2024 14:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,16.08.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,16.08.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,16.08.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,16.08.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,16.08.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,16.08.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,16.08.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,16.08.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,16.08.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,17.08.2024 00:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,17.08.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,17.08.2024 02:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,17.08.2024 03:00,0.0,0.0
Karmøy - Storasund,SN47262,17.08.2024 04:00,0.6,1327.333333333333
Karmøy - Storasund,SN47262,17.08.2024 05:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,17.08.2024 06:00,0.0,0.0
Karmøy - Storasund,SN47262,17.08.2024 07:00,0.0,0.0
Karmøy - Storasund,SN47262,17.08.2024 08:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,17.08.2024 09:00,0.0,0.0
Karmøy - Storasund,SN47262,17.08.2024 10:00,0.0,0.0
Karmøy - Storasund,SN47262,17.08.2024 11:00,0.0,0.0
Karmøy - Storasund,SN47262,17.08.2024 12:00,2.9,6415.444444444443
Karmøy - Storasund,SN47262,17.08.2024 13:00,0.0,0.0
Karmøy - Storasund,SN47262,17.08.2024 14:00,0.0,0.0
Karmøy - Storasund,SN47262,17.08.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,17.08.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,17.08.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,17.08.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,17.08.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,17.08.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,17.08.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,17.08.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,17.08.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,18.08.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,18.08.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,18.08.2024 02:00,0.0,0.0
Karmøy - Storasund,SN47262,18.08.2024 03:00,0.0,0.0
Karmøy - Storasund,SN47262,18.08.2024 04:00,0.7,1548.5555555555552
Karmøy - Storasund,SN47262,18.08.2024 05:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,18.08.2024 06:00,4.0,8848.888888888887
Karmøy - Storasund,SN47262,18.08.2024 07:00,0.4,884.8888888888889
Karmøy - Storasund,SN47262,18.08.2024 08:00,0.6,1327.333333333333
Karmøy - Storasund,SN47262,18.08.2024 09:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,18.08.2024 10:00,0.0,0.0
Karmøy - Storasund,SN47262,18.08.2024 11:00,0.0,0.0
Karmøy - Storasund,SN47262,18.08.2024 12:00,0.0,0.0
Karmøy - Storasund,SN47262,18.08.2024 13:00,0.0,0.0
Karmøy - Storasund,SN47262,18.08.2024 14:00,0.0,0.0
Karmøy - Storasund,SN47262,18.08.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,18.08.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,18.08.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,18.08.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,18.08.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,18.08.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,18.08.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,18.08.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,18.08.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,19.08.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,19.08.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,19.08.2024 02:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,19.08.2024 03:00,0.0,0.0
Karmøy - Storasund,SN47262,19.08.2024 04:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,19.08.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,19.08.2024 06:00,0.0,0.0
Karmøy - Storasund,SN47262,19.08.2024 07:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,19.08.2024 08:00,0.0,0.0
Karmøy - Storasund,SN47262,19.08.2024 09:00,0.0,0.0
Karmøy - Storasund,SN47262,19.08.2024 10:00,0.0,0.0
Karmøy - Storasund,SN47262,19.08.2024 11:00,0.0,0.0
Karmøy - Storasund,SN47262,19.08.2024 12:00,0.0,0.0
Karmøy - Storasund,SN47262,19.08.2024 13:00,0.0,0.0
Karmøy - Storasund,SN47262,19.08.2024 14:00,0.0,0.0
Karmøy - Storasund,SN47262,19.08.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,19.08.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,19.08.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,19.08.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,19.08.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,19.08.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,19.08.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,19.08.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,19.08.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,20.08.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,20.08.2024 01:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,20.08.2024 02:00,0.4,884.8888888888889
Karmøy - Storasund,SN47262,20.08.2024 03:00,0.6,1327.333333333333
Karmøy - Storasund,SN47262,20.08.2024 04:00,0.3,663.6666666666665
Karmøy - Storasund,SN47262,20.08.2024 05:00,2.9,6415.444444444443
Karmøy - Storasund,SN47262,20.08.2024 06:00,1.0,2212.2222222222217
Karmøy - Storasund,SN47262,20.08.2024 07:00,0.0,0.0
Karmøy - Storasund,SN47262,20.08.2024 08:00,0.6,1327.333333333333
Karmøy - Storasund,SN47262,20.08.2024 09:00,0.7,1548.5555555555552
Karmøy - Storasund,SN47262,20.08.2024 10:00,0.0,0.0
Karmøy - Storasund,SN47262,20.08.2024 11:00,0.0,0.0
Karmøy - Storasund,SN47262,20.08.2024 12:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,20.08.2024 13:00,0.0,0.0
Karmøy - Storasund,SN47262,20.08.2024 14:00,0.0,0.0
Karmøy - Storasund,SN47262,20.08.2024 15:00,0.7,1548.5555555555552
Karmøy - Storasund,SN47262,20.08.2024 16:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,20.08.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,20.08.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,20.08.2024 19:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,20.08.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,20.08.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,20.08.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,20.08.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,21.08.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,21.08.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,21.08.2024 02:00,0.0,0.0
Karmøy - Storasund,SN47262,21.08.2024 03:00,0.0,0.0
Karmøy - Storasund,SN47262,21.08.2024 04:00,0.0,0.0
Karmøy - Storasund,SN47262,21.08.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,21.08.2024 06:00,0.0,0.0
Karmøy - Storasund,SN47262,21.08.2024 07:00,0.0,0.0
Karmøy - Storasund,SN47262,21.08.2024 08:00,0.0,0.0
Karmøy - Storasund,SN47262,21.08.2024 09:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,21.08.2024 10:00,8.8,19467.555555555555
Karmøy - Storasund,SN47262,21.08.2024 11:00,0.0,0.0
Karmøy - Storasund,SN47262,21.08.2024 12:00,0.0,0.0
Karmøy - Storasund,SN47262,21.08.2024 13:00,0.0,0.0
Karmøy - Storasund,SN47262,21.08.2024 14:00,0.0,0.0
Karmøy - Storasund,SN47262,21.08.2024 15:00,0.0,0.0
Karmøy - Storasund,SN47262,21.08.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,21.08.2024 17:00,0.0,0.0
Karmøy - Storasund,SN47262,21.08.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,21.08.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,21.08.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,21.08.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,21.08.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,21.08.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,22.08.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,22.08.2024 01:00,0.4,884.8888888888889
Karmøy - Storasund,SN47262,22.08.2024 02:00,1.0,2212.2222222222217
Karmøy - Storasund,SN47262,22.08.2024 03:00,3.7,8185.222222222223
Karmøy - Storasund,SN47262,22.08.2024 04:00,4.0,8848.888888888887
Karmøy - Storasund,SN47262,22.08.2024 05:00,2.3,5088.11111111111
Karmøy - Storasund,SN47262,22.08.2024 06:00,1.4,3097.1111111111104
Karmøy - Storasund,SN47262,22.08.2024 07:00,0.5,1106.1111111111109
Karmøy - Storasund,SN47262,22.08.2024 08:00,0.6,1327.333333333333
Karmøy - Storasund,SN47262,22.08.2024 09:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,22.08.2024 10:00,0.6,1327.333333333333
Karmøy - Storasund,SN47262,22.08.2024 11:00,2.5,5530.555555555555
Karmøy - Storasund,SN47262,22.08.2024 12:00,2.0,4424.444444444443
Karmøy - Storasund,SN47262,22.08.2024 13:00,2.6,5751.777777777778
Karmøy - Storasund,SN47262,22.08.2024 14:00,2.0,4424.444444444443
Karmøy - Storasund,SN47262,22.08.2024 15:00,1.4,3097.1111111111104
Karmøy - Storasund,SN47262,22.08.2024 16:00,2.0,4424.444444444443
Karmøy - Storasund,SN47262,22.08.2024 17:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,22.08.2024 18:00,0.0,0.0
Karmøy - Storasund,SN47262,22.08.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,22.08.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,22.08.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,22.08.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,22.08.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,23.08.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,23.08.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,23.08.2024 02:00,0.0,0.0
Karmøy - Storasund,SN47262,23.08.2024 03:00,0.0,0.0
Karmøy - Storasund,SN47262,23.08.2024 04:00,0.0,0.0
Karmøy - Storasund,SN47262,23.08.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,23.08.2024 06:00,0.0,0.0
Karmøy - Storasund,SN47262,23.08.2024 07:00,0.0,0.0
Karmøy - Storasund,SN47262,23.08.2024 08:00,0.0,0.0
Karmøy - Storasund,SN47262,23.08.2024 09:00,0.4,884.8888888888889
Karmøy - Storasund,SN47262,23.08.2024 10:00,0.4,884.8888888888889
Karmøy - Storasund,SN47262,23.08.2024 11:00,2.1,4645.666666666666
Karmøy - Storasund,SN47262,23.08.2024 12:00,0.4,884.8888888888889
Karmøy - Storasund,SN47262,23.08.2024 13:00,0.2,442.44444444444446
Karmøy - Storasund,SN47262,23.08.2024 14:00,0.0,0.0
Karmøy - Storasund,SN47262,23.08.2024 15:00,0.3,663.6666666666665
Karmøy - Storasund,SN47262,23.08.2024 16:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,23.08.2024 17:00,0.4,884.8888888888889
Karmøy - Storasund,SN47262,23.08.2024 18:00,0.3,663.6666666666665
Karmøy - Storasund,SN47262,23.08.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,23.08.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,23.08.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,23.08.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,23.08.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,24.08.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,24.08.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,24.08.2024 02:00,0.0,0.0
Karmøy - Storasund,SN47262,24.08.2024 03:00,0.0,0.0
Karmøy - Storasund,SN47262,24.08.2024 04:00,0.0,0.0
Karmøy - Storasund,SN47262,24.08.2024 05:00,1.4,3097.1111111111104
Karmøy - Storasund,SN47262,24.08.2024 06:00,0.7,1548.5555555555552
Karmøy - Storasund,SN47262,24.08.2024 07:00,0.0,0.0
Karmøy - Storasund,SN47262,24.08.2024 08:00,0.0,0.0
Karmøy - Storasund,SN47262,24.08.2024 09:00,0.0,0.0
Karmøy - Storasund,SN47262,24.08.2024 10:00,0.0,0.0
Karmøy - Storasund,SN47262,24.08.2024 11:00,0.0,0.0
Karmøy - Storasund,SN47262,24.08.2024 12:00,0.0,0.0
Karmøy - Storasund,SN47262,24.08.2024 13:00,14.0,30971.111111111106
Karmøy - Storasund,SN47262,24.08.2024 14:00,0.6,1327.333333333333
Karmøy - Storasund,SN47262,24.08.2024 15:00,0.6,1327.333333333333
Karmøy - Storasund,SN47262,24.08.2024 16:00,0.0,0.0
Karmøy - Storasund,SN47262,24.08.2024 17:00,1.7,3760.777777777777
Karmøy - Storasund,SN47262,24.08.2024 18:00,0.1,221.22222222222223
Karmøy - Storasund,SN47262,24.08.2024 19:00,0.0,0.0
Karmøy - Storasund,SN47262,24.08.2024 20:00,0.0,0.0
Karmøy - Storasund,SN47262,24.08.2024 21:00,0.0,0.0
Karmøy - Storasund,SN47262,24.08.2024 22:00,0.0,0.0
Karmøy - Storasund,SN47262,24.08.2024 23:00,0.0,0.0
Karmøy - Storasund,SN47262,25.08.2024 00:00,0.0,0.0
Karmøy - Storasund,SN47262,25.08.2024 01:00,0.0,0.0
Karmøy - Storasund,SN47262,25.08.2024 02:00,0.0,0.0
Karmøy - Storasund,SN47262,25.08.2024 03:00,0.0,0.0
Karmøy - Storasund,SN47262,25.08.2024 04:00,0.0,0.0
Karmøy - Storasund,SN47262,25.08.2024 05:00,0.0,0.0
Karmøy - Storasund,SN47262,25.08.2024 06:00,1.0,2212.2222222222217
